,semester,hw_num,student_id,review,rating
152,fl18,hw3,DD781FZ,"The first problem on hw3 related highly on lab2 and it is about word count example. I feel part a and b are easy but I am not good at explain things so c, d, and e is hard for me. Problem 2 is the hardest problem in hw3 from my point of view because we did not cover a lot about this topic in class so most information is from textbook. Problem 3 is fine to me since its major part is covered in one lecture PPT.",3
153,fl18,hw3,E20576Z,"this homework is much harder than before. I am uncertain about the answers to many questions. Also, the grading criteria of TA is also wierd and too strict, lacking flexibility. some sentences are not so clear-presented such as the problem 2 in this homework 3, so I wish that the questions could have some more clear explanation or examples.",3
154,fl18,hw3,EB9B51Z,"I thought that this homework was fairly easy. It required a lot of reading, but that's never a bad thing. In fact, I've been meaning to do more reading lately, anyway. Overall, I would say that I gained a better understanding of MapReduce and HDFS from this assignment, and I'm glad that I was able to spend some good old quality time with Daniel Pollak.
",3
155,fl18,hw3,F603FBZ,"Today was a very rough day. I woke up very early to an emergency phone call from the DMV which required me to get to the license office as soon as possible to fix up some paperwork. But afterwards I found out that my tire is stub by a nail and needed replace the tires. They are expensive and I am pretty sad. Also, I received some rough and harsh messages from my dad yesterday which said things on the line of ""stop worrying about getting an internship. Focus on applying for a PhD program. I was very unhappy about your college application process regardless how much you are enjoying yourself at WashU"". He has a point, but it's not the brightest or the most chearful conversation ever. This homework is alright. I think some of the questions are a bit anbiguous. But after consulting with the professor they became a bit clearer. 
",3
156,fl18,hw4,254574Z,"I think I learned a lot from this homework. I think using toolrunner is a much better way to execute jobs, so it's good we know how to do that now. I do have issues with the second problem, though. It was very unclear what was meant by ""make sure you use distributed cache,"" especially because the example given in lecture is a completely different case than ours. Overall though, I think it was a good learning experience.
",3
157,fl18,hw4,48CF23Z,"In this assignment, I first worked with Eclipse in the virtual machine and a more common Java environment. It's interesting but it also cost much more time than I expected. Also, I think this assignment is useful too because it helps me recall much knowledge in the class and makes me understamd them deeply.",3
158,fl18,hw4,52D3E3Z,"Personally I think this homework is quite difficult. My confidence level is probability a three out of five. We realized that even though we understand the concept or the theory, when we need to actually implement it, there are a lot more details going into the implementation, and it is not as easy as we thought it would be. That is what makes the homework more difficult or challenging than we thought. 
",3
159,fl18,hw4,57AE00Z,"I did not like this homework. I thought it was hard to learn how to use the --file command and I had a hard time getting it to work. I hated having to do the mapreduce and use the toolrunner. I do not understand what the toolrunner is or why we need to use it. I would like this much better if I got more explanation or clear demos how to do it.
",3
160,fl18,hw4,5C67BEZ,"This homework was a bit hard. I found instructions a bit confusing. For example, what do you mean by difference in job excecution? Also I struggled a lot to under stand how distributed cache works. Turns out you just had to create a new file object. It was that easy. Anyways, carry on.
",3
161,fl18,hw4,6DEC67Z,"This lab was confusing but the confusion helped me learn a lot. It took the most time out of the homeworks that we've done so far. I hope the future homeworks don't take this long and have a bit clearer examples for how to implement the methods that we've learned. In all, I think it was a pretty decent lab. Rating 3
",3
162,fl18,hw4,70BB65Z,"This homework is really	really difficult. This one the one that, you really 
start on doing something. First, I get through lab3, that was ok, which	costed
me like	2.5 hours to do	it. Then in the	real homework, things get complicated
when I try to impliment	toolrunner. It was frustrating.	Finally, I figured it
$austed. Hope us good luck for the future works.

",3
163,fl18,hw4,8D606DZ,This homework is ok. The toolrunner on HDFS causes a lot of problem for us. We try to seek help from TAs but they cannot solve that either. The knowledge is clear though. I wish the next homework could be easier and more support from the lectures. These code could be kind of tedious. I feel I need to start earlier.,3
164,fl18,hw4,92394EZ,This homework was okay. I found the end to be a bit confusing using toolrunner and the resources online were not very helpful. It was good for me to learn though. It was a helpful debug process that allowed me to really understand the code. If more assignments are like this I would learn a lot.,3
165,fl18,hw4,A29986Z,"I thought this homework was fine except for the bug I got stuck on for like an hour and a half and that was the fact that you have to pass in a freaking 0 or a 1 for boolean parameters when passing in parameters with the -D flag. I will never get back those 1.5 hours spent trying to debug and it's annoying because it was nowhere in the slides or even the apache documentation. 
",3
166,fl18,hw4,A2D4B6Z,"This homework was really useful and made use of many different things that are learning about. although we weren't really able to see in the output how utilizing the setup method etc. affected job. I didn’t like how the tasks were staggered because I think its better to just have us do the entire job at the beginning correctly.
",3
167,fl18,hw4,B2CEECZ,"From Problem 1, I get to know how to pass a parameter via command line. And I learned a lot about Java from programming AvgWordLength and LetterMapper. 
From Problem 2, I figured out how to use a partitioner to count words. After finishing coding SentimentPartitioner and SentimentPartitionerTest, I understood the function of a partitioner in the Word Count Problems. What's more, I provided some suggestions to the problem.",3
168,fl18,hw4,B3D9D3Z,"this homework is more difficult and takes longer than previous one to finish. It is code-heavy and we need to understand the concepts very well in order to do this homework. When I was doing it, I realized I don't really understand some concepts well and I might need to review on those later. Overall, it is a good hands-on experience for us to really know the concepts.
",3
169,fl18,hw4,E20576Z,"this hw4 is too difficult to me, and I think professor should add some instructions about which problem should be submitted to gradscope and which problem should be submitted through svn commit. I feeled comfused with it all the time. Also, I suggested that professor give the correct answer to the lab, which would help us to know the correctness of the lab.",3
170,fl18,hw4,F603FBZ,"Wow what a lab. I learned a lot but it took a lot of time. I'm very tired and sleep deprived right now. The implementation of the local cache is not super well explained in the lab / lectures which could be confusing. But after some time it became doable. I wish the lab materials would provide a better way to check if the final implementation is correct (more unit tests and the expected output from MapReduce from hadoop etc. This way we can be sure about the implementation and avoid small mistakes). 
",3
171,fl18,hw5,13F585Z,"Homework 5 was a struggle for multiple reasons. First of all, I did not allocate enough time to finish the assignment (spent about ~5 hours working on this). I got Problems #1 and #2 working, but did not complete problem #3. I am pretty sure I conceptually understand that part, but did not create working code for that part.
Rating: 3/5
",3
172,fl18,hw5,18EC32Z,"I thought that the first and third problems of this homework were interesting. For the first problem, it was nice to see how to use custom data types in a MapReduce job. For the third problem, it was interesting to learn how to obtain the file name and use it in a MapReduce job. I did not think the second problem was as interesting however. Overall, I think this homework was fairly average.",3
173,fl18,hw5,1EBAB4Z,"This homework was helpful in understaning the different parameters used to run amap reduce program. And also I learned how to manipulate the parameters to get a desired program. I believe I am understanding the concepts well because it is getting easier to write a map reduce program like inverted index. However, I struggled with creating a general sort for the second question. 
",3
174,fl18,hw5,298071Z,"I gave this homework a 3/5 because the directions were unclear. I think it has potential in being a more like a 4/5 homework because I enjoyed actually implementing mapreduce programs and lookn more into the configurations of the driver, but some of the questions were unclear and many questions were not answered on piazza or even any hints given which made for a lot a bit of confusion. Also there was a typo in which file to use until about Wednesday for problem 1 which is why I started so late.
",3
175,fl18,hw5,7086E1Z,"The fifth homework is about secondary sort and inverted index. Because the Professor went traveling, actually all these knowledge was acquired by myself and I found some of them not very clear. The third problem about inverted index is not even included in the slide. So in this homework I had some trouble and did a lot of searching.
",3
176,fl18,hw5,720CA7Z,"It is kind of hard for this homework, since we missed a class and in the lab, TAs didn't teach anything, just ask us to go through the slides. So when I had to keep checking the slides while doing this homework.
",3
177,fl18,hw5,8254EFZ,"The compare method requires quite some thinking. Actually, nevermind. I was stupid. It was the exact same as Lab 4. This homework was fun, would have been better if we had a bit more TIME, considering the fact that we had WILD, one of the few things that WashU students are encouraged to ENJOY. I hope the sentimental analysis miserably fails on this one. ;) 
",3
178,fl18,hw5,8D606DZ,"I feel this homework is kind of long, but fun though. Especially the second problem is a little vague. I wish the description could be more precise. I general I feel this is a good homework. We can start to write map reduce program on our own. I also wish for more support on Piazza. Not too bad.",3
179,fl18,hw5,96B3B0Z,"I thought that this assignment was not that bad at all. Doing the labs really helped my understanding of the material and helped me to successfully code this lab. Overall, not bad, that said though figuring out how to read in the file path and file name inside the mapper was a little difficult and took a lot of thought.
",3
180,fl18,hw5,A29986Z,"This homework was not the best in my opinion. Some of the questions were hard to understand such as 3a and 2a. Both were incredibly hard to understand and come up with answers that seemed sufficient. More direction would have been wanted on both ends. Other than that the homework was fine, and no other major complaints in regards to questioning. The content was cool to see in action though, which is nice. This homework kinda sucked because it was tedious.
",3
181,fl18,hw5,A912DBZ,"overall is ok, however, problem 2 is somewhat not clear and create some confusion during the homework. Especially 2c where the problem mentions do not use key distribution however, it does not specifiy we are able to hard code for this. THus, creating unexpected struggles.
",3
182,fl18,hw5,B3D9D3Z,"i like this homework better because it's more code-heavy and by coding we can truly understand many concepts that we might not be able to understand just through books or lectures. it's a good incoporation of knowledge we have covered so far. 
",3
183,fl18,hw5,C0915AZ,"Homework 5 I think is not bad many usefull knowledges but I think this time some problems are not discribed clearly. For example 2a and problem 3 the index is hard to understand even after reading the book because inverted index is different. I think the discribtion could be more detailed and direct with examples to make easy to understand.
",3
184,fl18,hw5,C3C00CZ,"I found this homework to be very helpful, but it was also a bit frustrating. I didn't like how unclear problem 2a was. Problem 3a was also frustrating, because it wasn't immediately clear what was meant by the inputformat. I learned a lot from doing part 3 though, so I liked the question overall, but it would be helpful if we had covered more of the maerial surrounding the implementation of it in lecture or lab.
",3
185,fl18,hw5,C7D69DZ,"I thought that this homework was more difficult than most of the past homework assignments, although it wasn't too bad overall. It took us a bit longer than we were used to to complete it. I think that I learned the most from problem 3 where we created an inverted index. This was a topic that had not been discussed in class so far, and I thought it was useful how we learned to use an input file format that directly created key-value pairs. Our implementation to this problem also required some debugging, which made me think even more thourougly about how the map reduce job was set up. This homework assignment was fine overall.
",3
186,fl18,hw5,D2B1D1Z,"In my opinion, this homework is kind of confusing. Some knowledge that is required to be used is not coverd in the lecture, such as index and global sort. So I have to retrive some useful information from both the slides and text book. The process of searching is hard and boring. But it is also a way to learn. By reading the text book by myself, I can even get a deeper understanding about the knowledge. So I think is also a good way to do homework like this.
",3
187,fl18,hw5,DD781FZ,"The problems on hw5 is not very hard in general. Problem 1 and 2 follows lab4 smoothly. Problem 3 is harder than previous 2 problems since it requires some self-learning. But there are lots of misunderstanding or typos or confusions in this homework. It took us long time to figure out what’s the problem asking. 
",3
188,fl18,hw5,DF80ADZ,"This homework is a tough one for me. Good new is that I enjoy coding now. And it's also a good opportunity for me to get better insigt of how mapper and reducer works . After this homework, I think I learned more, and get better insight of hadoop.
All the three problem are different. At first, for the problem one, I made a mistake, I put the first and the last name in opposite name, it took me really long time to find out. Next time I have to be very carefully. The second problem is interesting, at first i try to solve it by using array. But I found out that I can just compare string later. So that become a easy one.                                                                        
",3
189,fl18,hw5,E20576Z,"I think this homework is a little bit difficult for me, I do think professor should give us more instructions and guide to the homework.Also, about the code details, I still think professor should give us more explanations and illustrationon every command. Thank you all for your effort to help us!",3
190,fl18,hw5,E8D048Z,This week's homework is still hard but better than last week because we at least had sample as reference. The overall homework time is still around 12 hours. Really hope the lab could teach more things about coding. I would say the homework is not bad but hard.,3
191,fl18,hw5,EB9B51Z,"For the sake of the future sentiment analysis assignment that will involve these bonus problems, I am going to make this response slightly more negative than usual. I thought that this assignment was not good; in fact, I thought that it was fairly difficult and ambiguous. Although this gave me an opportunity to think more deeply about the problem, I felt that a bit more direction would have helped.
",3
192,fl18,hw5,F6846AZ,"The workload of hw5 is almost the same with the hw4. The problem 2 leaves me a deep impression because it needs a deep understand of the lab4. From the beginning, I didn't have a good command of lab4's knowledge. But I eventually understand it well by finishing problem2 in the homework.",3
193,fl18,hw6,57AE00Z,"I liked implementing a mapreduce job from scratch. It was fun to think about what the two separate jobs should do, and how taking the output of one job as the input of another can make an overall very good MapReduce program. I wish I didn't have the starter code, because it confused me more than it helped. I got stuck and had to debug a lot with little lines.
",3
194,fl18,hw6,720CA7Z,"I don't like problem 1 because I had no idea how to run those 2 jobs all together, and I posted on Piazza on how to chain jobs, no one responded, then I have to run 2 jobs separately and I'm not sure if that was the right move. Problem 2 is quite interesing though.
",3
195,fl18,hw6,81D8FEZ,"The lab 5 ask us to complete the whole mapreduce job by ourself, which is the first time that we write the whole part. It is really challenging~ I do not know how to compile job1 and job2 together, then I check the piazza to find if there are someone has the same problem. Fortunately I find the solution~ The second one makes us know more about the combiner.
",3
196,fl18,hw6,A989D3Z,"In this homework we implement a top-n-list program based on what we learnt from lecture and the steps we followed in lab. This program contains 2 jobs, and it;s the first time I encounter a program which includes multiple jobs. From this homework I'm more familiar with coding for mapper, reducer and driver. Since we have no sample code which has be given by professor in previous homework, this home is quite challenge but I really enjoy this process. 
",3
197,fl18,hw6,B3D9D3Z,"this homework is also code heavy and takes long time to do. It is difficult to do and it requests lot of efforts to debug and have everything implemented correctly and nicely. We have to understand the workflow of two jobs very well and what's happening in between job execution to be able to do this homework. My teamamte and i both feel this homework is a good practice to really know stuff well
",3
198,fl18,hw6,DD781FZ,"This homework in general is easier than previous one. The first problem is able to complete when follow the lab instruction. The only challenge is that we need to write the whole driver, mapper and reducer class, which we never did before. The second problem is not hard to solve, but some explanation requires careful thought.
",3
199,fl18,hw6,DF80ADZ,"this hw6 required us to code a lot. I just want to say thanks to professor who providing a very useful github link, so that I can review the code and implememnt it into my program.
At first, I made a lot of mistake that I don't know the first output I get should be used as an input for second reducer. I was stuck with this so long. Luckily I figured it out.

",3
200,fl18,hw6,E20576Z,"I think this homework is a little bit difficult for me, I do think professor should give us more instructions and guide to the homework.Also, about the code details, I still think professor should give us more explanations and illustrationon every command. Thank you all for your effort to help us!",3
201,fl18,hw7,25CAB2Z,"I Homework seven felt a little repetitive. I think the calculations were tedious and the lab component had little new material to discover. All in all it was an okay lab. Very easy and I felt like I understood everything without needing to look back at my notes. Okay so so lab to complete today. 3 stars ***
",3
202,fl18,hw7,2EA398Z,"Hw7 is a lot more about realizing what we've learnt in class, specificly, the recommendation system. We need to write our Mapper and Reducer again, which is a great challenge for us. There may be a lot of explaining and calculation for different ways to calculating the distance, which is nice. Overall, I think the instructions is clearer than before and it seems not that hard to implement, but I will have more thoughts on this the moment I begin doing.s
",3
203,fl18,hw7,7B87F0Z,"Star Rating: 3

Mid on this homework. We kind of rushed through it and I didn't do the readings as thoroughly as I normally like to due to a midterm in another class on Tuesday. Only read enough to get the required info. I'll definitely be revisting this content because it's inherently interesting stuff. Looking forward to more business intelligence-related stuff in next week's homework.

",3
204,fl18,hw7,942FB2Z,"HW7 was fun. I really enjoyed the implementation part of the lab for part A, and the follow-up questions really forced me to go back to the lab we did and truly understand it. I really appreciate that we got to do lab 6 in class; otherwise, I definitely would have been more unsure about my approach. The similarity measure questions were nice, but I definitely found out while answering them that I needed to deepen my understanding, and they helped me think each similarity measure through.
",3
205,fl18,hw7,9CAEDDZ,"In this homework, I enjoyed the coding involved in problem one. After that, I was not a fan of problems two and 3. I think there was too much pencil and paper exercises. This is especially true for problem 3b, where we had to compute all of the cosine similarity job outputs by hand.
",3
206,fl18,hw7,A29986Z,"I thought this homework was written very poorly because I had to ask clarifying questions for question 1 part b and c many times and it can be seen in piazza as well. For question 1b, it should have been clarified that shakespeare data should be with the glossary removed and that we cannot handle the cases that words get split up between lines. I think overall I did learn stuff about the tradeoffs of the correlation measures and the stripes and pairs methods and stuff. 
",3
207,fl18,hw7,A67BB6Z,"This homework helped me to think about the cost and efficiency of MapReduce jobs, and helped me to go through the entire steps of collaborative filtering. The homework’s last problem was ambiguous whether it was asking for all computations of all possible pairs of movies, or only those that has more than one user rating, as instructed as the algorithm for collaborative filtering. ",3
208,fl18,hw7,A989D3Z,"This homework focus on a modified version of co-occurrence problem which we introduced in class. With deep insight of examples in class, we can easily induct the implementation of this homework and writing code. After implementing code,  we dig more into analyzing the result and different efficiency using different methods. Problem 2 and 3 are typically focused on collaborative filtering, including different measures and a item-item method to do collaborative filtering.
",3
209,fl18,hw7,B2CEECZ,"For problem 1 Computing Word Co-Occurrence, we implemented a program that counts the words-pairs in shakespeare that occur right next to each other. 
For problem 2 Collaborative Filtering-Similarity Measures, we computed the equations and understood the function of Jaccard similarity.
For problem 3 Collaborative Filtering in MAPREDUCE, we figured out the dual approach is a approach to compute item-item instead of user-user similarities and use those to fill in the missing values in the utility matrix.",3
210,fl18,hw7,B4AD6DZ,"I feel like this assignment was both easy and hard. The easy part was the coding for problem 1, which is basically a simplify version of what we did on during the lab. It was fun but have some issue that was really hard to solve that took me so long until a TA answered my question. The question 2 and 3 are very difficult to do because to be honest the lecture still left me full of question on these stuff, but that’s probably because I  never took a matrix class before.
",3
211,fl18,hw7,B8F758Z,"Homework 7 is relatively easy compare to previous HomeWorks. However, it took us some time to figure out the code for problem one. In addition, the calculation of cosine similarity between item and item in problem 3 is a little tricky, As the way of calculate similarity measure listed in the slides is different from the calculation listed in the book. 
",3
212,fl18,hw7,BE38FEZ,"In this assignment, we gained a deeper understanding in the MapReduce program. Also, according to compare different similarity measures, we learned their advantages and disadvantages. Using an appropriate similarity measure can help us do a better job in collaborative filtering to address recommendation problem. I have learned a lot from this assignment.
",3
213,fl18,hw7,BF0535Z,"The assignment is okay. I just teamed up with a class mate so the homework is pretty chill as I'm not doing 100% work myself. However, both my teammate and I are thinking that the home work is getting more complex or abstract so it takes soem time to understand what the questions are. ",3
214,fl18,hw7,D2B1D1Z,"This homwork is has much difference with previous ones. Comparing with other homeworks, it focus more on mathmatics. Doing mathmatical computation by hand is kind of annoying. It is complex to write down the output and inputs step by step. But I have to admit that it is helpful. Computation by hand can help us make a deep understanding of the principle of algorithm. So I think this homework is not too bad.
",3
215,fl18,hw7,DD781FZ,"Compare to previous hw, this one requires more calculation (especially on problem 2 and 3). This is fine to me. Most of the explanation questions were covered in lecture. The first question was about lab materials and the questions were a little ambiguous to me. I think first question is the hardest among the three problems in this hw.This homework in general is easier than previous one. The first problem is able to complete when follow the lab instruction. The only challenge is that we need to write the whole driver, mapper and reducer class, which we never did before. The second problem is not hard to solve, but some explanation requires careful thought.
",3
216,fl18,hw7,DF80ADZ,"this homework does not need a lot of coding. But instead of with some math problem, which is very interesting. The first problem is quite easy, I borrowed the reuder and stringpairwritable from the word_co_writable. for the rest peoblem, besides by looking the slides which provided by the professor, I also did some research on google. I learned a lot.
The problem 3 took me some time, I'm glad that I figured it out, at least I think
",3
217,fl18,hw7,E20576Z,"I think this homework is a little bit difficult for me, I do think professor should give us more instructions and guide to the homework.Also, about the code details, I still think professor should give us more explanations and illustrationon every command. Thank you all for your effort to help us!",3
218,fl18,hw7,FFBEA4Z,"I thought this homework wasn’t as good as the other homeworks we have completed recently, because I found some of the topics confusing, and they weren’t covered that well in class because ther thought this homework wasn’t as good as the other homeworks we have completed recently, because I found some of the topics confusing, and they weren’t covered that well in class because there is so much material.  The first part with the code was good and helpful, but some of the questions didn’t seem that related to the material we learned in lecture and lab.
",3
219,fl18,hw8,155C20Z,"This is my eighth homework. It is mainly about pig and spark. It helps me get familiar with the schema and syntax of pig and spark. Problem 3 is a bit tricky, because I am not sure what the denominator of the ctr is, all the records or the total number of websites? Additionally, concerning the spark, I cannot really find the syntax reference from the slide. In all, I will rate this homework a 3 stars.
",3
220,fl18,hw8,1BA8DEZ,"This homework is kind of tedious. I spend a lot of time on the homework, not because it is difficult, but because its requirement is very long and I have to go through many steps to try to figure out the right answer. When faced with many strange questions, I have to spend a lot of time to figure out what it means. Hope next time, it will cost me much less time.
",3
221,fl18,hw8,92394EZ,This homework was helpful to my understanding but part 4 was very annoying. I had no idea that the functions needed were provided in the hw folder ant it took like an hour to figure out. A nice note in the homework would have been helpful. Other than that I think I learned a lot.,3
222,fl18,hw8,A0208DZ,"this homework is really helpful to me. in this homework I used pig to manipulate and analyze data output from hadoop. also i used spark to analyzed data. these are useful in practical problems. also by doing the last problem, i learnt how pipelining works in spark. This is a practical homework.
",3
223,fl18,hw8,A2D4B6Z,"This homework was a really good way to test and build on our Pig and Spark knowledge without making it too tricky. However we definitely struggled at times to get the correct output. Debugging was a challange at times as well because the output usually look around 7-8 minutes to actually print and with many bugs to check and fix it look a long time to fix small amounts of code.
",3
224,fl18,hw8,B7035CZ,"This homework helps mew review the pig etl, and I did filtering, grouping and sorting in this homework. The speed is ok when running locally; however,when I run it on the hadoop it takes too much time to execute. Overall, I feeel ok with this homework. It's not hard, but just takes a lot of time on it. 
",3
225,fl18,hw8,B8F758Z,"The homework 8 is relatively easy than previous ones. However, it is still very time consuming as it contains 5 questions. Among the five questions, problem 5 is very easy. However, question 4 is a little bit confusing and took us some time to figure out the right syntax and the proper transformation operation to use to solve the problem, because some of the practice have not been covered in course materials including slides and lab instructions. Thus, we need to look up the spark guide.
",3
226,fl18,hw8,D2B1D1Z,"In my opinion, this homework is kind of boring. The last two problems about Spark are hard and helpless. Although most knowledge is covered by the slides, few of slides can be take as reference as more examples are needed. Without the examples, it is hard for me to have a deep understanding of Sparks. So I had a hard time to work with this homework.
",3
227,fl18,hw8,DD781FZ,"hw8 has more problems then previous and it requires more time. Problem 5 is the easiest. Problem 1 requires lab 7 exercise. On my own opinion, problem 1, 3 and 4 are harder than 2. They also require some knowledge on Pig / Spark that other than we learned in lecture class. 
",3
228,fl18,hw8,DF80ADZ,"this homework is very, very interesting. To be honest, this is my first time contact pig and spark, it took me some time to figure it out. I really like this process. To see how simple code to change thecontent of the file to what we want. 
about the pyspark, thanks for the three functions provided by professor. otherwise i really don't know how to do it.
And about the pig, at first I'm a litte confused about the pig filename and pig -x local filename. So error comes a lot. I'm glad finally I solved it and I should be more careful.
",3
229,fl18,hw8,E8D048Z,"The amount of this week's homework are pretty heavy, covering the last 2 weeks topic: pig and sparks. Really hope the homework can be less and easier. Problems 1~3, pig coding is really the new field that we've never touched before. Problem 4, the spark one, took a great amount of time to deal with since all commands has to be discovered through the API docs by lots of readings. It took us around 8 hours to finish. Don't like it.",3
230,fl18,hw8,F603FBZ,"This homework took a long time to debug. But overall it isn't too bad. PIG and SPARK are both much easier to work with and faster to debug with local files. I can see how these are better adapted tools for big data parsing and analysis.However, the stub files given have a lot of bugs and typos that are not consistent with the homeework instructions which makes the debug annoying. 
",3
231,fl18,hw8,F9581AZ,"This is like how I feel about most 427 homework. Mostly confused at first, then took a detour through course materials and google, with someone else's help i finally arrive at some conclusion. BBut i'm still unsure about whether im on the right track or not. I hope I can survive this class. I panic everytime I do the homework and things haven't changed since homework 3 or 4. Sorry but I don't think I'm the biggest fan of the homeworks. I suck...
",3
232,fl18,hw8,FFBEA4Z,"This homework was overall pretty good, but I thought that it was too long.  I like that it was largely implementation based, because I can reason about these questions on my own with some help from the ta's.  I thought this homework did not need to be 5 questions long, because each question, besides question 5, was pretty involved.  Also, I found it strange that spark was on this homework, even though the lab that corresponded to the homework was the pig lab.  This means that I had to answer questions about spark without having used it (except for a couple days before the homework was due).  Doing the labs helps my conceptual understand, so I don't like when there are questions for which the material was only covered in lecture.
",3
233,fl18,hw9,0CE6FFZ,"homework 9 is not mediocre from my perspective. although question 1 is a good refresh of the materials covered during the lecture and lab, question 2 is a little bit tedious. for example, part a is a redundant question. for part e, i think it was trying to ask us to join part b with part c, and I was confused at first. also part e didn't mention that we need to create a python file instead of using spark shell, so I've wasted a lot of time debugging and i was upset. question 3 and 4 are not bad. overall i rate this homework mediocre. 
",3
234,fl18,hw9,1EBAB4Z,"This homework helped me understand how to transform data using sparks and get the values I want from a log file. It is a very practical problem that can come up in the real world. It also helped me understand how to load values from relational database and how to process that data. I learned how joining two RDDs work. In addition it was helpful in understanding spark job execution and page ranks’s data representation.
",3
235,fl18,hw9,25795FZ,"Hw9 is mostly about spark jobs and a little of page-rank algorithm. So I think they are helpful in terms of understanding the rdd’s transformations and spark jobs. However there are two suggestions to make it even better. One is that the instruction of this time is not as precise as previous ones. For example, there are some warnings when following the set-ups. The other one would be that it would be better if we had one homework that gives us a good understanding of the overall workflow of a real-life-like task.

At last it is the rating for this assignment. For time consumption, I will give 3 stars. In terms of helpfulness, I will give 3 stars. In terms of difficulty, I will give 2 stars. In terms of clarity of instruction, I will give 3 stars.



",3
236,fl18,hw9,4B4605Z,"This homework helped me get some practice with working with Spark. It took some time to get used to python syntax but a lot of it was quite straight forward. I am still unclear on Page Rank data representations in reality, but I feel like if I actually ran the algorithm/wrote the code for it, I would understand more. 

Rating: 3/5
",3
237,fl18,hw9,502392Z,"This homework was challenging in content but not length. I sometimes felt lost or unable to debug my spark code. I had multiple memory issues with my virtual machine that made it hard for me to complete the homework quickly or to generate output for all parts. Piazza posts on the issue went un answered :( 
",3
238,fl18,hw9,6DEC67Z,"this week's homework was frustrating and confusing beyond belief. Spark is very finnicky, and has a lot of unknowns and specifics that weren't necessarily explained in the homework. A lot of the instructions were vague, and because the grading is a little subjective in this course, I feel uncertain if my solutions were correct, even if they returned the correct results. I'm worried that they would mark me off because I didn't do a more optimal or efficient solution.

Either way, I learned a lot about spark and it was useful. I do wish that there were clearer explanations about how everything worked in general though.

Rating: 2 ",3
239,fl18,hw9,8254EFZ,"Wow. This amount of homework, this close to the exam? I was about to die. So in order to survive, I had to kill something else instead. Something was destined to die, due to the sheer amount of stress. I could write sarcastically, but I am too devastated to even bend my emotions in a form of investment. 
",3
240,fl18,hw9,9CDF20Z,"I think this homework assignment was very useful in my learning of Cloud Computing. I am positive on the reading that was required for the assignment, as I feel that it contributed significantly to my understanding of the subject matter regarding spark and pyspark commands. Thank you for your consideration! I appreciate the evaluation and opportunity to gain extra credit.
",3
241,fl18,hw9,A0208DZ,"this homework is very helpful to me. By doing this homework, i got a chance to practice spark, knowing how to transform data using spark, join datasets using spark and write a spark program. Also, i learnt how to represent pagerank data after doing the last problem. I have learnt more about spark through this homework
",3
242,fl18,hw9,A912DBZ,"overall is fine. question 1 and 2 seems similar, they can either merge or delete one of them. 
the setup script should be updated as they cause many confusion for setup errors
",3
243,fl18,hw9,AF72BBZ,"This assignment is hard. Some materials wasn't covered in lecture and in lab like change the format of ouput, read data from xml, using fucntions and etc. Python skill is required for this class but students may dont have time to catch up in a short time. If student already has thoese skills, there is no meaningful reason to take this course since they can learn it by self. Also, spark and pig are differecult, you could divide it into two parts as two assignments. After students finished pig part problmes, they may no any effort to keeping do spark.It needs to show more appropriate behavior then interating with classmates. This assignment also lets me konw I have to listen to direction more attentively during lesssons. It continues to give me some trouble in a few key area.
",3
244,fl18,hw9,B3D9D3Z,"this homework is a lot. Takes a long time to do but is a good practice for us to really understand the RDD stuff. I like how it helps us to reinforce our knowledge but I do think that if this homework can be 1 problem less, length-wise it will be better. 
",3
245,fl18,hw9,B4AD6DZ,"I feel like this homework is very challenging for me. Main because I feel like the lecture and lab have not as many resources and slides for me to go over and easily understand the way to approach the problem. Especially the SQL part, the ""Permission Denied"" problem got me stuck for way to long time. I mean I guess these stuff are useful but I dont really like it.
",3
246,fl18,hw9,B7035CZ,"In this homework, I wrote a job using spark and found the number of jpg requests. The program is just written in python and it's much faster than pig. I reviewed spark shell and functions in spark to load, extract, and transform data.Learnt actions and transformations in spark, and also got to know that lazy execution and pipelining makes spark fast.",3
247,fl18,hw9,C3C00CZ,"I enjoyed this homework assignment. I liked problem 1. I didn't like problem 2. Part e was really frustrating. It took a very long time to run on some of the problems. Problem 4 was unclear, because the answer was conditional on the format of the graph. Problem 3 was helpful because it clarified what was happening where for each job.
",3
248,fl18,hw9,C7D69DZ,"I thought that this homework assignment was okay. I like using pyspark more than map reduce, but I thought that some of the instructions were unclear, especially for problem 2(e). It took us a while to figure that part of the homework out. At first, the code we wrote for this took hours to run and never finished, which needed to be solved a different way. The vague instructions were a bit frustrating, but once we figured it out I thought I learned a lot from this homework.
",3
249,fl18,hw9,CACBA2Z,"I thought the homework was generally a pretty good introduction to using spark, the spark shell, and writing python files to run in spark but I did not like how some of the directions seemed to be pretty confusing. The beginnnig of problem 1 and problem 2 were the same and it asked me how we stored the data in problem 3 even though we were not supposed to store the data. A bit more explanation of what we were supposed to do could have also been helpful. Other than that though, I thought I learned a great deal about writing programs in spark and how to manipulate a dataset to obtain what I want to within spark.
",3
250,fl18,hw9,DF80ADZ,"this homeword is so troublesome. being honest, the lab8 took me really long time.eventhough I finally finished it, but the homework is really hard. I never used spark before, so I spend a lot of time to revivew the slides and ppt. Good thing is that this also can be my exam review session.
My favorite problem in this homework is problem4, which is so easy.And after I finsh all the jobs, I'm really happy and satisfied.
",3
